date,Mkt,SMB,HML,UMD,RF
1944-08-28,-0.089,0.14,-0.1,-0.04,0.001
1944-08-29,0.14100000000000001,0.45,-0.46,0.46,0.001
1944-08-30,0.351,0.32,0.75,0.49,0.001
1944-08-31,-0.109,0.04,0.08,0.15,0.001
1944-09-01,0.281,0.18,-0.16,-0.15,0.001
1944-09-05,-0.639,-0.13,-0.8,-0.63,0.001
1944-09-06,-2.189,-0.51,-1.62,-1.65,0.001
1944-09-07,-0.319,-0.41,0.31,0.49,0.001
1944-09-08,0.041,0.84,0.17,0.38,0.001
1944-09-09,-0.209,-0.03,-0.01,-0.08,0.001
1944-09-11,0.551,-0.25,-0.03,0.13,0.001
1944-09-12,0.321,0.21,-0.44,0.1,0.001
1944-09-13,-0.939,-0.53,-0.63,-1.73,0.001
1944-09-14,-0.579,-0.32,-0.19,-0.19,0.001
1944-09-15,0.871,0.41,0.21,1.25,0.001
1944-09-16,0.441,0.08,0.65,0.54,0.001
1944-09-18,0.121,-0.11,-0.36,-0.29,0.001
1944-09-19,0.791,0.0,0.72,0.71,0.001
1944-09-20,0.201,0.44,0.0,0.16,0.001
1944-09-21,-0.239,-0.06,-0.32,-0.65,0.001
1944-09-22,0.191,0.19,-0.06,0.4,0.001
1944-09-23,0.271,-0.08,0.24,0.2,0.001
1944-09-25,0.531,0.3,0.35,0.17,0.001
1944-09-26,-0.089,0.05,-0.31,-0.3,0.001
1944-09-27,0.051000000000000004,0.05,0.37,0.29,0.001
1944-09-28,-0.099,0.19,0.02,-0.37,0.001
1944-09-29,0.341,-0.15,0.62,0.36,0.001
1944-09-30,0.391,0.15,0.17,0.65,0.001
1944-10-02,0.231,0.38,0.27,-0.08,0.001
1944-10-03,-0.079,-0.18,-0.11,-0.27,0.001
1944-10-04,0.451,0.03,0.07,0.26,0.001
1944-10-05,0.641,-0.24,0.65,0.07,0.001
1944-10-06,0.171,0.0,-0.02,-0.13,0.001
1944-10-07,0.201,-0.01,0.16,-0.11,0.001
1944-10-09,-0.729,0.01,-0.56,-0.25,0.001
1944-10-10,0.121,-0.2,0.03,0.49,0.001
1944-10-11,0.511,0.15,-0.15,0.25,0.001
1944-10-13,-0.019,0.16,0.03,0.02,0.001
1944-10-14,0.031,0.08,-0.14,-0.12,0.001
1944-10-16,-0.389,-0.22,-0.32,-0.69,0.001
1944-10-17,0.271,-0.08,-0.09,0.27,0.001
1944-10-18,0.561,0.19,0.23,0.5,0.001
1944-10-19,-0.159,0.33,-0.2,-0.12,0.001
1944-10-20,-0.219,0.04,0.14,0.18,0.001
1944-10-21,0.111,0.02,0.13,-0.17,0.001
1944-10-23,-1.3690000000000002,-0.46,-0.64,-1.16,0.001
1944-10-24,0.111,-0.2,0.2,0.2,0.001
1944-10-25,0.001,0.13,-0.1,-0.11,0.001
1944-10-26,-0.649,-0.25,-0.3,-0.58,0.001
1944-10-27,0.161,0.04,0.3,0.59,0.001
1944-10-28,0.321,0.09,-0.04,0.33,0.001
1944-10-30,-0.279,-0.28,-0.01,-0.64,0.001
1944-10-31,0.221,0.32,0.18,0.45,0.001
1944-11-01,0.231,-0.01,0.15,0.14,0.001
1944-11-02,0.521,-0.11,0.32,0.41,0.001
1944-11-03,0.051000000000000004,0.23,0.36,-0.15,0.001
1944-11-04,0.101,-0.06,0.0,0.04,0.001
1944-11-06,0.271,-0.17,-0.14,0.05,0.001
1944-11-08,-0.199,0.13,-0.08,0.09,0.001
1944-11-09,0.441,0.06,0.35,-0.22,0.001
1944-11-10,0.301,0.17,0.68,0.56,0.001
1944-11-13,-0.749,-0.26,-0.31,-0.99,0.001
1944-11-14,-1.0390000000000001,-0.48,-0.71,-0.95,0.001
1944-11-15,-0.129,0.03,0.25,0.28,0.001
1944-11-16,0.281,-0.05,0.47,-0.07,0.001
1944-11-17,-0.059,-0.33,0.06,-0.47,0.001
1944-11-18,0.101,0.19,-0.08,-0.1,0.001
1944-11-20,0.191,0.02,-0.07,0.46,0.001
1944-11-21,0.551,0.35,0.41,0.04,0.001
1944-11-22,0.14100000000000001,-0.05,0.06,0.24,0.001
1944-11-24,-0.259,0.14,-0.26,-0.22,0.001
1944-11-25,0.101,0.0,0.1,0.21,0.001
1944-11-27,0.14100000000000001,-0.19,0.38,0.28,0.001
1944-11-28,0.131,0.22,0.16,0.02,0.001
1944-11-29,0.571,0.37,-0.01,0.96,0.001
1944-11-30,0.041,0.19,0.21,-0.17,0.001
1944-12-01,0.031,0.16,0.03,0.2,0.001
1944-12-02,0.201,0.33,0.56,0.21,0.001
1944-12-04,0.601,0.12,0.95,0.02,0.001
1944-12-05,0.321,-0.02,0.08,-0.28,0.001
1944-12-06,0.081,0.15,0.19,0.02,0.001
1944-12-07,0.331,0.37,0.35,0.15,0.001
1944-12-08,0.671,0.04,0.53,0.37,0.001
1944-12-09,0.471,0.05,0.02,0.33,0.001
1944-12-11,0.231,0.01,0.3,-0.32,0.001
1944-12-12,-0.119,-0.02,-0.16,-0.09,0.001
1944-12-13,-0.179,0.11,-0.33,0.08,0.001
1944-12-14,0.281,0.14,0.49,-0.17,0.001
1944-12-15,0.811,-0.07,1.05,0.15,0.001
1944-12-16,0.021,0.15,-0.09,-0.26,0.001
1944-12-18,-0.499,-0.03,-0.12,-0.05,0.001
1944-12-19,0.111,-0.26,0.9,-0.07,0.001
1944-12-20,-0.659,-0.08,-0.53,-0.39,0.001
1944-12-21,-0.229,0.13,-0.18,-0.19,0.001
1944-12-22,0.341,0.05,1.19,0.12,0.001
1944-12-23,0.091,0.19,-0.1,0.01,0.001
1944-12-26,-0.559,0.18,-0.14,-0.31,0.001
1944-12-27,-0.789,-0.46,-0.67,-0.31,0.001
1944-12-28,1.091,0.03,0.98,0.54,0.001
1944-12-29,1.311,0.39,0.39,1.03,0.001
1944-12-30,0.091,0.51,-0.09,0.02,0.001
1945-01-02,0.291,-0.09,0.22,-0.57,0.001
1945-01-03,0.941,0.14,0.56,-0.05,0.001
1945-01-04,0.281,-0.11,0.54,-0.02,0.001
1945-01-05,-0.139,0.09,-0.29,-0.23,0.001
1945-01-06,-0.139,0.03,-0.09,-0.36,0.001
1945-01-08,1.1509999999999998,0.21,1.54,0.46,0.001
1945-01-09,0.031,-0.13,0.35,-0.08,0.001
1945-01-10,0.601,0.01,0.81,0.09,0.001
1945-01-11,-0.009000000000000001,-0.04,0.07,-0.12,0.001
1945-01-12,-0.219,-0.15,-0.27,-0.47,0.001
1945-01-13,0.07100000000000001,0.31,-0.07,0.14,0.001
1945-01-15,-0.579,0.3,-1.48,-0.42,0.001
1945-01-16,0.001,0.11,-0.05,-0.02,0.001
1945-01-17,0.751,0.7,0.27,-0.01,0.001
1945-01-18,-0.459,0.13,-0.35,-0.11,0.001
1945-01-19,-0.859,-0.22,-0.54,-0.44,0.001
1945-01-20,-0.649,-0.18,-0.94,-0.58,0.001
1945-01-22,-0.329,0.16,0.03,0.29,0.001
1945-01-23,-0.419,-0.06,-0.37,-0.32,0.001
1945-01-24,0.061,0.03,0.32,0.37,0.001
1945-01-25,0.741,0.32,0.26,0.27,0.001
1945-01-26,0.791,0.19,0.81,0.48,0.001
1945-01-27,0.411,0.04,0.14,0.27,0.001
1945-01-29,0.131,0.1,0.1,0.33,0.001
1945-01-30,-0.589,0.08,-0.83,-0.63,0.001
1945-01-31,0.181,0.39,0.09,0.25,0.001
1945-02-01,0.331,0.19,0.68,0.34,0.001
1945-02-02,0.811,0.12,0.43,0.3,0.001
1945-02-03,0.321,0.22,0.38,0.62,0.001
1945-02-05,0.421,0.46,-0.01,0.18,0.001
1945-02-06,0.181,0.04,0.17,-0.24,0.001
1945-02-07,0.251,0.12,0.13,0.21,0.001
1945-02-08,0.051000000000000004,-0.12,0.25,-0.25,0.001
1945-02-09,-0.459,-0.28,-0.56,-0.36,0.001
1945-02-10,0.191,0.33,0.3,0.57,0.001
1945-02-13,1.2109999999999999,-0.19,0.87,0.41,0.001
1945-02-14,0.551,0.06,0.27,-0.03,0.001
1945-02-15,0.651,-0.07,0.78,0.1,0.001
1945-02-16,-0.049,0.07,-0.27,-0.28,0.001
1945-02-17,0.081,0.06,-0.14,-0.12,0.001
1945-02-19,0.601,0.38,0.74,0.37,0.001
1945-02-20,0.221,-0.01,-0.02,-0.15,0.001
1945-02-21,-0.079,-0.34,0.1,-0.36,0.001
1945-02-23,-0.149,0.11,-0.27,-0.27,0.001
1945-02-24,-0.249,-0.11,-0.53,-0.41,0.001
1945-02-26,-0.209,-0.23,-0.09,-0.07,0.001
1945-02-27,0.691,0.38,0.27,0.68,0.001
1945-02-28,0.711,0.28,0.64,0.51,0.001
1945-03-01,0.311,0.47,0.72,0.23,0.001
1945-03-02,-0.519,-0.31,-0.76,-1.12,0.001
1945-03-03,-0.059,0.0,0.13,-0.1,0.001
1945-03-05,0.491,-0.16,0.1,-0.19,0.001
1945-03-06,0.471,-0.14,0.41,-0.04,0.001
1945-03-07,-0.049,-0.23,-0.25,-0.56,0.001
1945-03-08,-1.7690000000000001,-1.24,-1.35,-1.66,0.001
1945-03-09,-1.879,-0.43,-0.71,-1.13,0.001
1945-03-10,0.641,0.33,0.58,1.24,0.001
1945-03-12,0.611,0.52,0.6,0.8,0.001
1945-03-13,-0.028999999999999998,-0.3,-0.07,-0.12,0.001
1945-03-14,0.241,0.31,0.13,0.55,0.001
1945-03-15,0.461,-0.3,0.35,0.2,0.001
1945-03-16,0.161,0.18,0.03,-0.14,0.001
1945-03-17,0.07100000000000001,-0.07,0.11,0.01,0.001
1945-03-19,-0.619,-0.18,-0.48,-0.71,0.001
1945-03-20,-1.1190000000000002,-0.16,-0.88,-0.83,0.001
1945-03-21,-1.0390000000000001,-0.57,0.07,-0.51,0.001
1945-03-22,0.011,0.36,0.1,0.02,0.001
1945-03-23,0.341,0.04,0.17,0.08,0.001
1945-03-24,-0.709,0.2,-0.64,-0.69,0.001
1945-03-26,-1.7590000000000001,-0.66,-1.53,-1.41,0.001
1945-03-27,0.461,0.06,0.85,0.44,0.001
1945-03-28,0.861,0.31,0.43,1.02,0.001
1945-03-29,0.271,0.28,0.22,0.11,0.001
1945-03-31,0.261,-0.03,0.09,-0.14,0.001
1945-04-02,0.781,0.02,0.21,0.58,0.001
1945-04-03,0.271,-0.29,0.22,-0.07,0.001
1945-04-04,-0.119,-0.16,0.03,-0.15,0.001
1945-04-05,-0.779,-0.05,-1.03,-0.82,0.001
1945-04-06,0.491,-0.26,0.47,0.27,0.001
1945-04-07,0.471,0.08,0.41,0.44,0.001
1945-04-09,-0.149,0.13,-0.25,-0.12,0.001
1945-04-10,0.511,0.02,0.51,0.78,0.001
1945-04-11,1.081,0.22,0.51,0.98,0.001
1945-04-12,0.251,0.32,0.06,0.02,0.001
1945-04-13,0.711,-0.45,0.3,0.29,0.001
1945-04-16,1.791,0.18,0.66,1.03,0.001
1945-04-17,0.161,0.18,-0.01,0.0,0.001
1945-04-18,0.831,-0.07,0.39,0.55,0.001
1945-04-19,-0.579,0.14,-0.12,-0.32,0.001
1945-04-20,-0.059,-0.03,0.09,0.13,0.001
1945-04-21,0.301,0.23,0.35,0.22,0.001
1945-04-23,0.481,0.05,0.18,0.26,0.001
1945-04-24,0.471,-0.18,0.43,0.05,0.001
1945-04-25,-0.159,-0.07,-0.11,-0.58,0.001
1945-04-26,-0.299,-0.1,-0.56,-0.24,0.001
1945-04-27,0.421,0.2,0.63,0.84,0.001
1945-04-28,0.471,0.05,0.16,0.51,0.001
1945-04-30,0.241,0.27,-0.65,-0.34,0.001
1945-05-01,-0.419,-0.41,-0.8,-0.5,0.001
1945-05-02,-0.099,-0.16,-0.19,0.14,0.001
1945-05-03,0.681,0.33,0.26,0.29,0.001
1945-05-04,0.411,0.11,-0.03,0.06,0.001
1945-05-05,0.231,0.41,-0.33,-0.35,0.001
1945-05-07,0.001,0.35,-0.27,-0.72,0.001
1945-05-08,-0.079,0.25,0.51,-0.09,0.001
1945-05-09,-0.859,-0.37,-0.6,-0.46,0.001
1945-05-10,-1.1190000000000002,-0.08,-0.53,-0.43,0.001
1945-05-11,0.151,0.41,0.39,0.14,0.001
1945-05-12,0.571,-0.02,0.48,0.36,0.001
1945-05-14,-0.349,-0.02,-0.22,-0.38,0.001
1945-05-15,0.271,0.14,0.08,0.12,0.001
1945-05-16,0.361,0.34,0.31,0.51,0.001
1945-05-17,0.491,-0.05,0.47,0.15,0.001
1945-05-18,0.521,0.08,0.04,-0.11,0.001
1945-05-19,0.151,0.17,0.08,-0.05,0.001
1945-05-21,-0.389,-0.17,-0.15,-0.41,0.001
1945-05-22,-0.099,0.24,-0.13,-0.19,0.001
1945-05-23,-0.809,-0.27,-0.01,-0.28,0.001
1945-05-24,0.07100000000000001,-0.07,0.42,0.35,0.001
1945-05-25,0.671,0.4,0.39,0.26,0.001
1945-05-26,0.471,0.01,0.08,0.19,0.001
1945-05-28,0.781,0.01,0.26,0.44,0.001
1945-05-29,0.561,-0.17,0.21,0.13,0.001
1945-05-31,-0.419,0.03,-0.35,-0.59,0.001
1945-06-01,0.151,0.0,0.82,0.42,0.001
1945-06-02,0.091,0.1,0.44,0.24,0.001
1945-06-04,0.021,0.35,0.04,-0.28,0.001
1945-06-05,0.091,0.06,-0.11,0.09,0.001
1945-06-06,-0.459,0.14,-0.17,0.08,0.001
1945-06-07,0.121,0.36,0.38,0.26,0.001
1945-06-08,-0.039,0.64,0.24,-0.09,0.001
1945-06-09,0.021,0.16,0.1,-0.05,0.001
1945-06-11,-0.269,0.06,-0.33,-0.33,0.001
1945-06-12,0.131,0.15,0.29,0.5,0.001
1945-06-13,0.421,0.28,0.14,0.6,0.001
1945-06-14,0.491,0.27,0.76,0.26,0.001
1945-06-15,0.241,0.29,0.52,0.18,0.001
1945-06-16,0.111,-0.25,1.02,0.27,0.001
1945-06-18,-0.269,0.13,0.28,0.01,0.001
1945-06-19,0.111,-0.13,0.37,0.06,0.001
1945-06-20,0.551,0.08,0.31,-0.04,0.001
1945-06-21,0.461,0.15,0.51,0.42,0.001
1945-06-22,-0.059,0.03,-0.28,-0.04,0.001
1945-06-23,0.161,0.17,-0.08,-0.26,0.001
1945-06-25,0.421,0.02,0.37,0.63,0.001
1945-06-26,0.191,0.09,0.06,0.05,0.001
1945-06-27,-0.028999999999999998,0.12,-0.33,-0.02,0.001
1945-06-28,-1.999,-0.85,-1.61,-1.67,0.001
1945-06-29,-0.849,-0.01,-0.06,-0.18,0.001
1945-06-30,0.601,0.67,0.6,0.88,0.001
1945-07-02,0.411,0.04,-0.03,-0.29,0.001
1945-07-03,0.051000000000000004,0.1,0.19,-0.06,0.001
1945-07-05,-1.2790000000000001,-0.32,-0.76,-1.42,0.001
1945-07-06,0.301,-0.55,0.11,-0.05,0.001
1945-07-09,0.911,-0.15,0.46,0.69,0.001
1945-07-10,0.351,0.39,0.0,0.54,0.001
1945-07-11,-0.389,-0.03,-0.46,-0.51,0.001
1945-07-12,0.191,-0.14,0.32,0.32,0.001
1945-07-13,-0.339,-0.24,-0.45,-0.63,0.001
1945-07-16,-0.729,-0.04,-0.55,-0.82,0.001
1945-07-17,-2.049,-0.65,-1.17,-2.53,0.001
1945-07-18,-0.349,-0.18,0.15,0.52,0.001
1945-07-19,0.651,0.44,0.18,0.13,0.001
1945-07-20,0.011,0.03,-0.13,0.11,0.001
1945-07-23,-0.809,-0.21,-0.53,-1.12,0.001
1945-07-24,0.111,-0.26,0.04,-0.16,0.001
1945-07-25,0.921,0.14,0.32,1.16,0.001
1945-07-26,-1.7990000000000002,-0.04,-1.33,-2.46,0.001
1945-07-27,0.331,-0.04,0.66,1.08,0.001
1945-07-30,0.911,0.23,0.36,1.24,0.001
1945-07-31,0.441,-0.01,-0.06,0.02,0.001
1945-08-01,0.061,-0.12,-0.06,-0.06,0.001
1945-08-02,-0.339,-0.11,0.0,-0.6,0.001
1945-08-03,0.501,-0.03,0.13,0.11,0.001
1945-08-06,0.111,0.06,-0.59,-0.47,0.001
1945-08-07,-1.3190000000000002,-0.3,-0.77,-1.63,0.001
1945-08-08,0.301,0.12,0.04,0.47,0.001
1945-08-09,1.7009999999999998,0.45,0.3,2.51,0.001
1945-08-10,-0.009000000000000001,0.55,-1.37,-1.44,0.001
1945-08-13,-0.899,0.13,-1.15,-1.65,0.001
1945-08-14,0.691,0.46,-0.18,0.5,0.001
1945-08-17,-0.349,0.0,-1.14,-1.22,0.001
1945-08-20,-1.3390000000000002,-0.39,-0.87,-1.63,0.001
1945-08-21,0.291,-0.16,0.03,0.95,0.001
1945-08-22,0.681,0.16,0.16,0.38,0.001
1945-08-23,1.771,0.08,0.62,1.05,0.001
1945-08-24,1.2009999999999998,0.23,-0.01,0.08,0.001
1945-08-27,1.4909999999999999,0.06,0.59,0.75,0.001
1945-08-28,0.231,-0.01,-0.09,-0.19,0.001
1945-08-29,0.001,0.02,-0.09,-0.53,0.001
1945-08-30,0.341,0.11,0.34,0.3,0.001
1945-08-31,1.011,0.25,0.04,0.16,0.001
1945-09-04,0.07100000000000001,0.17,-0.2,-0.12,0.001
1945-09-05,0.081,-0.23,-0.23,-0.58,0.001
1945-09-06,1.1609999999999998,-0.06,-0.04,-0.12,0.001
1945-09-07,0.151,0.44,-0.73,-0.82,0.001
1945-09-08,0.081,-0.17,-0.18,-0.32,0.001
1945-09-10,0.231,0.12,0.19,-0.05,0.001
1945-09-11,0.361,-0.06,0.26,0.49,0.001
1945-09-12,0.561,0.13,0.15,-0.04,0.001
1945-09-13,0.061,0.12,0.26,0.36,0.001
1945-09-14,-0.439,-0.11,-0.07,-0.39,0.001
1945-09-15,-1.389,-0.16,-0.32,-1.1,0.001
1945-09-17,-0.439,0.13,0.09,0.49,0.001
1945-09-18,1.821,0.44,0.37,1.26,0.001
1945-09-19,0.991,0.53,0.12,0.37,0.001
1945-09-20,0.471,0.0,0.09,0.24,0.001
1945-09-21,-0.319,0.18,0.2,0.05,0.001
1945-09-22,-0.119,-0.11,0.0,-0.07,0.001
1945-09-24,0.061,0.06,0.28,0.09,0.001
1945-09-25,0.151,0.19,0.43,0.34,0.001
1945-09-26,-0.099,-0.02,-0.09,-0.12,0.001
1945-09-27,-0.199,-0.19,0.0,-0.21,0.001
1945-09-28,0.861,0.3,0.12,0.87,0.001
1945-09-29,0.621,-0.02,-0.28,0.01,0.001
1945-10-01,0.841,-0.03,0.48,-0.03,0.001
1945-10-02,0.14100000000000001,-0.06,-0.3,-0.63,0.001
1945-10-03,0.001,0.1,-0.31,-0.16,0.001
1945-10-04,0.061,0.26,-0.27,-0.15,0.001
1945-10-05,0.431,0.04,-0.04,-0.44,0.001
1945-10-06,0.511,-0.09,0.22,0.43,0.001
1945-10-08,0.501,0.36,0.4,0.16,0.001
1945-10-09,0.231,-0.05,0.16,-0.03,0.001
1945-10-10,0.431,0.28,0.3,-0.31,0.001
1945-10-11,0.011,0.25,0.14,-0.25,0.001
1945-10-15,0.351,0.01,0.06,-0.34,0.001
1945-10-16,0.001,0.18,0.34,0.21,0.001
1945-10-17,0.361,0.07,0.29,-0.21,0.001
1945-10-18,0.241,0.16,0.2,-0.32,0.001
1945-10-19,-0.839,-0.27,-0.92,-0.83,0.001
1945-10-20,0.261,-0.12,0.64,0.41,0.001
1945-10-22,0.491,0.1,0.0,0.15,0.001
1945-10-23,-0.749,-0.07,-0.35,-0.46,0.001
1945-10-24,-1.209,-0.17,-0.25,-0.47,0.001
1945-10-25,0.581,0.43,0.22,0.62,0.001
1945-10-26,0.541,0.52,0.12,0.75,0.001
1945-10-29,-0.709,-0.04,0.04,-0.84,0.001
1945-10-30,-0.059,0.0,0.42,0.31,0.001
1945-10-31,1.4409999999999998,0.43,0.52,1.39,0.001
1945-11-01,1.261,0.15,0.14,0.36,0.001
1945-11-02,0.151,0.38,-0.5,-0.04,0.001
1945-11-03,0.151,0.32,0.19,0.12,0.001
1945-11-05,0.601,0.36,0.43,0.39,0.001
1945-11-07,1.1809999999999998,0.16,0.11,0.59,0.001
1945-11-08,-0.109,0.24,-0.36,-0.8,0.001
1945-11-09,0.031,0.12,0.4,0.08,0.001
1945-11-10,0.041,-0.06,0.29,0.39,0.001
1945-11-13,-0.329,-0.23,-0.01,-0.66,0.001
1945-11-14,-0.299,-0.01,0.45,-0.14,0.001
1945-11-15,0.741,0.27,0.64,-0.03,0.001
1945-11-16,0.731,0.21,-0.04,0.35,0.001
1945-11-17,0.091,0.16,0.48,-0.07,0.001
1945-11-19,-0.139,0.02,0.59,-0.49,0.001
1945-11-20,0.491,0.08,0.85,0.0,0.001
1945-11-21,-1.149,0.16,-0.33,-0.63,0.001
1945-11-23,-0.959,0.2,-0.28,0.02,0.001
1945-11-24,-0.679,-0.03,-0.1,0.06,0.001
1945-11-26,1.281,0.05,0.68,0.61,0.001
1945-11-27,1.281,-0.06,0.43,-0.07,0.001
1945-11-28,-0.179,0.54,-0.16,-0.02,0.001
1945-11-29,0.111,0.52,-0.19,0.29,0.001
1945-11-30,1.051,0.38,0.45,1.1,0.001
1945-12-01,0.591,0.53,-0.12,0.62,0.001
1945-12-03,0.881,0.35,-0.32,0.55,0.001
1945-12-04,-0.099,0.46,0.04,0.26,0.001
1945-12-05,0.111,0.29,-0.1,0.08,0.001
1945-12-06,0.721,0.45,-0.39,0.11,0.001
1945-12-07,0.311,0.18,0.04,-0.02,0.001
1945-12-08,0.451,0.2,0.07,0.23,0.001
1945-12-10,0.281,0.47,0.22,-0.75,0.001
1945-12-11,-0.189,0.01,-0.34,-0.27,0.001
1945-12-12,-1.459,-0.42,-0.69,-0.9,0.001
1945-12-13,-0.389,-0.33,0.03,-0.23,0.001
1945-12-14,0.221,0.22,0.06,0.77,0.001
1945-12-15,0.351,0.2,0.27,0.43,0.001
1945-12-17,-2.559,-1.15,-1.3,-2.05,0.001
1945-12-18,0.721,-0.1,0.54,0.95,0.001
1945-12-19,0.151,0.64,-0.15,0.16,0.001
1945-12-20,-0.569,-0.11,-0.11,-0.19,0.001
1945-12-21,-0.089,0.08,-0.07,0.22,0.001
1945-12-22,1.041,0.33,0.26,0.79,0.001
1945-12-26,1.2009999999999998,0.23,0.26,0.36,0.001
1945-12-27,-0.639,0.06,0.21,-0.26,0.001
1945-12-28,0.07100000000000001,-0.15,-0.05,0.54,0.001
1945-12-29,0.271,-0.13,-0.19,0.06,0.001
1945-12-31,-0.028999999999999998,-0.13,-0.45,-0.33,0.001
1946-01-02,-0.509,-0.07,-0.29,-0.65,0.001
1946-01-03,-0.269,-0.45,-0.39,-0.26,0.001
1946-01-04,-0.169,0.41,0.33,0.02,0.001
1946-01-05,0.351,0.04,0.11,0.44,0.001
1946-01-07,0.131,0.22,0.1,0.18,0.001
1946-01-08,2.101,0.67,0.85,1.42,0.001
1946-01-09,1.4609999999999999,0.31,0.12,0.47,0.001
1946-01-10,0.621,0.06,-0.08,0.26,0.001
1946-01-11,0.311,0.13,0.21,0.24,0.001
1946-01-12,-0.499,-0.33,-0.04,-0.28,0.001
1946-01-14,1.4509999999999998,0.61,0.48,0.44,0.001
1946-01-15,0.221,0.03,-0.36,-0.49,0.001
1946-01-16,0.151,0.06,0.45,-0.26,0.001
1946-01-17,-0.259,0.3,-0.25,-0.28,0.001
1946-01-18,-0.179,0.17,-0.16,0.04,0.001
1946-01-19,-0.829,0.22,0.31,0.04,0.001
1946-01-21,-1.7590000000000001,-0.27,-0.22,-0.91,0.001
1946-01-22,0.621,0.58,0.72,0.76,0.001
1946-01-23,1.121,0.88,0.15,1.16,0.001
1946-01-24,0.411,0.6,-0.36,0.68,0.001
1946-01-25,-0.139,-0.05,0.13,0.02,0.001
1946-01-26,0.111,0.38,0.26,0.38,0.001
1946-01-28,2.291,-0.01,0.18,0.32,0.001
1946-01-29,0.231,-0.01,0.18,-0.55,0.001
1946-01-30,-0.479,-0.37,-0.41,-0.73,0.001
1946-01-31,-0.249,-0.37,0.12,-0.27,0.001
1946-02-01,0.571,-0.12,0.72,0.48,0.001
1946-02-02,0.541,0.37,-0.15,0.04,0.001
1946-02-04,-0.539,0.12,-0.07,-0.34,0.001
1946-02-05,0.361,-0.06,0.64,0.22,0.001
1946-02-06,-0.629,0.06,-0.28,-0.63,0.001
1946-02-07,-0.049,-0.19,0.35,-0.02,0.001
1946-02-08,-0.309,0.01,-0.35,-0.32,0.001
1946-02-09,-0.829,-0.23,-0.5,-0.79,0.001
1946-02-11,-0.589,0.21,-0.81,-0.27,0.001
1946-02-13,-1.159,-0.5,0.09,-0.58,0.001
1946-02-14,0.761,0.9,0.17,1.24,0.001
1946-02-15,1.871,0.44,0.18,1.6,0.001
1946-02-16,0.991,0.12,-0.23,0.07,0.001
1946-02-18,-1.449,-0.22,-0.59,-1.22,0.001
1946-02-19,-3.299,-1.08,-0.63,-1.79,0.001
1946-02-20,-1.679,-0.17,0.09,-0.2,0.001
1946-02-21,2.0309999999999997,0.71,0.33,1.51,0.001
1946-02-25,-4.468999999999999,-1.06,-0.77,-3.09,0.001
1946-02-26,-0.479,-0.44,0.4,0.36,0.001
1946-02-27,2.061,0.73,0.41,1.6,0.001
1946-02-28,0.551,-0.22,-0.27,0.2,0.001
1946-03-01,-0.199,0.4,-0.15,-0.02,0.001
1946-03-02,-0.599,-0.49,-0.31,-0.93,0.001
1946-03-04,-0.099,-0.25,0.17,0.33,0.001
1946-03-05,1.2109999999999999,0.08,-0.31,0.2,0.001
1946-03-06,-0.329,-0.16,0.03,-0.51,0.001
1946-03-07,0.771,0.11,-0.2,0.66,0.001
1946-03-08,0.771,0.15,-0.07,-0.02,0.001
1946-03-09,0.271,0.07,0.0,0.23,0.001
1946-03-11,-0.889,-0.05,-0.21,-0.41,0.001
1946-03-12,0.321,-0.29,0.18,0.35,0.001
1946-03-13,-1.639,-0.87,-0.38,-1.62,0.001
1946-03-14,-0.059,0.22,-0.09,-0.01,0.001
1946-03-15,1.071,0.15,0.44,1.14,0.001
1946-03-16,1.081,0.12,0.01,0.39,0.001
1946-03-18,0.731,0.45,-0.02,0.09,0.001
1946-03-19,-0.389,0.37,-0.35,-0.11,0.001
1946-03-20,0.791,-0.44,0.33,0.38,0.001
1946-03-21,0.591,0.52,0.17,0.8,0.001
1946-03-22,0.261,0.16,-0.19,0.25,0.001
1946-03-23,0.381,-0.03,0.1,0.09,0.001
1946-03-25,1.501,0.19,0.12,0.05,0.001
1946-03-26,0.011,0.19,-0.26,-0.43,0.001
1946-03-27,-0.639,-0.39,0.08,-0.41,0.001
1946-03-28,-0.119,-0.02,0.18,0.04,0.001
1946-03-29,0.751,0.25,0.35,0.43,0.001
1946-03-30,0.281,-0.11,0.03,0.2,0.001
1946-04-01,-0.109,-0.12,-0.2,-0.09,0.001
1946-04-02,0.111,0.31,-0.03,0.06,0.001
1946-04-03,1.4609999999999999,0.32,0.27,0.8,0.001
1946-04-04,1.071,0.7,0.03,0.56,0.001
1946-04-05,-0.059,0.12,-0.1,0.69,0.001
1946-04-06,0.221,-0.1,-0.09,0.21,0.001
1946-04-08,0.051000000000000004,-0.06,-0.33,-0.04,0.001
1946-04-09,1.091,-0.09,-0.15,0.2,0.001
1946-04-10,-0.189,0.18,0.13,-0.41,0.001
1946-04-11,-0.259,-0.34,-0.08,-0.27,0.001
1946-04-12,-0.028999999999999998,0.15,-0.1,0.12,0.001
1946-04-13,-0.489,0.1,-0.17,-0.06,0.001
1946-04-15,0.001,0.11,-0.14,-0.11,0.001
1946-04-16,1.2309999999999999,0.02,0.19,0.43,0.001
1946-04-17,0.041,0.24,0.1,-0.04,0.001
1946-04-18,0.381,0.28,0.51,0.41,0.001
1946-04-20,0.061,0.23,0.14,0.02,0.001
1946-04-22,-0.079,-0.07,-0.21,-0.1,0.001
1946-04-23,-0.249,-0.32,0.1,0.15,0.001
